OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3600012;6789324;Imatra;9999;20191101;2019;11;1;3600500;6789500;0.2;2.1;-1.2;0.0;2426.0;4.9;1300.1999999999996;477.90000000000026
1;3600012;6789324;Imatra;9999;20191102;2019;11;2;3600500;6789500;0.3;1.3;-2.6;1.7;1505.0;5.5;1300.1999999999996;479.60000000000025
1;3600012;6789324;Imatra;9999;20191103;2019;11;3;3600500;6789500;1.9;2.9;0.2;0.0;1505.0;6.5;1300.1999999999996;479.60000000000025
1;3600012;6789324;Imatra;9999;20191104;2019;11;4;3600500;6789500;-2.0;1.9;-3.7;0.0;4072.0;4.6;1300.1999999999996;479.60000000000025
1;3600012;6789324;Imatra;9999;20191105;2019;11;5;3600500;6789500;-3.0;-1.1;-5.4;0.0;7981.0;3.2;1300.1999999999996;479.60000000000025
1;3600012;6789324;Imatra;9999;20191106;2019;11;6;3600500;6789500;-5.3;-2.3;-7.8;0.0;7502.0;3.2;1300.1999999999996;479.60000000000025
1;3600012;6789324;Imatra;9999;20191107;2019;11;7;3600500;6789500;-4.3;-2.3;-8.1;0.0;2351.0;4.0;1300.1999999999996;479.60000000000025
1;3600012;6789324;Imatra;9999;20191108;2019;11;8;3600500;6789500;-2.5;-1.9;-6.3;0.7;817.0;4.7;1300.1999999999996;480.30000000000024
1;3600012;6789324;Imatra;9999;20191109;2019;11;9;3600500;6789500;1.5;2.8;-2.1;3.6;623.0;6.7;1300.1999999999996;483.90000000000026
1;3600012;6789324;Imatra;9999;20191110;2019;11;10;3600500;6789500;4.3;6.6;2.5;4.8;439.0;8.1;1300.1999999999996;488.7000000000003
1;3600012;6789324;Imatra;9999;20191111;2019;11;11;3600500;6789500;3.3;7.0;1.0;0.2;350.0;7.4;1300.1999999999996;488.90000000000026
1;3600012;6789324;Imatra;9999;20191112;2019;11;12;3600500;6789500;-1.4;1.0;-2.8;0.6;0.0;5.2;1300.1999999999996;489.5000000000003
1;3600012;6789324;Imatra;9999;20191113;2019;11;13;3600500;6789500;3.2;4.6;-2.3;4.3;396.0;7.3;1300.1999999999996;493.8000000000003
1;3600012;6789324;Imatra;9999;20191114;2019;11;14;3600500;6789500;7.3;9.1;4.6;0.0;482.0;9.1;1302.4999999999995;493.8000000000003
1;3600012;6789324;Imatra;9999;20191115;2019;11;15;3600500;6789500;2.8;9.6;1.1;0.0;1159.0;5.8;1302.4999999999995;493.8000000000003
1;3600012;6789324;Imatra;9999;20191116;2019;11;16;3600500;6789500;-0.2;1.5;-0.9;0.1;1004.0;5.4;1302.4999999999995;493.9000000000003
1;3600012;6789324;Imatra;9999;20191117;2019;11;17;3600500;6789500;3.7;6.4;-0.5;0.2;486.0;7.7;1302.4999999999995;494.1000000000003
1;3600012;6789324;Imatra;9999;20191118;2019;11;18;3600500;6789500;5.4;6.7;3.9;0.0;961.0;8.3;1302.8999999999996;494.1000000000003
1;3600012;6789324;Imatra;9999;20191119;2019;11;19;3600500;6789500;4.9;5.6;4.0;0.7;468.0;8.0;1302.8999999999996;494.8000000000003
1;3600012;6789324;Imatra;9999;20191120;2019;11;20;3600500;6789500;2.7;5.0;2.4;0.5;536.0;6.9;1302.8999999999996;495.3000000000003
1;3600012;6789324;Imatra;9999;20191121;2019;11;21;3600500;6789500;2.8;3.7;2.2;0.0;587.0;6.6;1302.8999999999996;495.3000000000003
1;3600012;6789324;Imatra;9999;20191122;2019;11;22;3600500;6789500;-0.9;3.3;-2.5;0.0;1137.0;4.5;1302.8999999999996;495.3000000000003
1;3600012;6789324;Imatra;9999;20191123;2019;11;23;3600500;6789500;-4.2;-2.5;-5.9;0.0;2444.0;3.4;1302.8999999999996;495.3000000000003
1;3600012;6789324;Imatra;9999;20191124;2019;11;24;3600500;6789500;-5.2;-3.4;-7.5;0.0;968.0;3.4;1302.8999999999996;495.3000000000003
1;3600012;6789324;Imatra;9999;20191125;2019;11;25;3600500;6789500;-4.0;-2.4;-7.5;0.0;508.0;4.0;1302.8999999999996;495.3000000000003
1;3600012;6789324;Imatra;9999;20191126;2019;11;26;3600500;6789500;-1.4;-1.0;-4.1;1.0;475.0;4.9;1302.8999999999996;496.3000000000003
1;3600012;6789324;Imatra;9999;20191127;2019;11;27;3600500;6789500;0.2;0.7;-1.2;8.6;198.0;5.8;1302.8999999999996;504.9000000000003
1;3600012;6789324;Imatra;9999;20191128;2019;11;28;3600500;6789500;0.7;1.5;-1.2;3.8;205.0;6.2;1302.8999999999996;508.70000000000033
1;3600012;6789324;Imatra;9999;20191129;2019;11;29;3600500;6789500;1.7;2.0;1.5;4.6;259.0;6.5;1302.8999999999996;513.3000000000003
1;3600012;6789324;Imatra;9999;20191130;2019;11;30;3600500;6789500;-3.7;1.8;-5.8;0.2;716.0;3.9;1302.8999999999996;513.5000000000003
1;3600012;6789324;Imatra;9999;20191201;2019;12;1;3600500;6789500;-3.3;-0.6;-7.5;1.5;529.0;4.3;1302.8999999999996;515.0000000000003
1;3600012;6789324;Imatra;9999;20191202;2019;12;2;3600500;6789500;-2.6;-0.7;-3.9;0.0;904.0;4.3;1302.8999999999996;515.0000000000003
1;3600012;6789324;Imatra;9999;20191203;2019;12;3;3600500;6789500;-4.9;-3.6;-7.7;1.5;824.0;3.9;1302.8999999999996;516.5000000000003
1;3600012;6789324;Imatra;9999;20191204;2019;12;4;3600500;6789500;1.7;3.6;-5.6;1.3;266.0;6.5;1302.8999999999996;517.8000000000003
1;3600012;6789324;Imatra;9999;20191205;2019;12;5;3600500;6789500;3.6;4.6;1.4;0.5;738.0;7.0;1302.8999999999996;518.3000000000003
1;3600012;6789324;Imatra;9999;20191206;2019;12;6;3600500;6789500;3.8;5.0;3.1;5.8;137.0;7.2;1302.8999999999996;524.1000000000003
1;3600012;6789324;Imatra;9999;20191207;2019;12;7;3600500;6789500;3.1;4.3;1.7;6.9;144.0;7.1;1302.8999999999996;531.0000000000002
1;3600012;6789324;Imatra;9999;20191208;2019;12;8;3600500;6789500;1.1;3.2;-0.5;2.8;256.0;5.9;1302.8999999999996;533.8000000000002
1;3600012;6789324;Imatra;9999;20191209;2019;12;9;3600500;6789500;4.2;5.6;-0.2;6.2;400.0;7.2;1302.8999999999996;540.0000000000002
1;3600012;6789324;Imatra;9999;20191210;2019;12;10;3600500;6789500;-2.0;3.9;-4.8;0.9;378.0;4.5;1302.8999999999996;540.9000000000002
1;3600012;6789324;Imatra;9999;20191211;2019;12;11;3600500;6789500;-3.5;-0.8;-10.0;0.6;317.0;4.4;1302.8999999999996;541.5000000000002
1;3600012;6789324;Imatra;9999;20191212;2019;12;12;3600500;6789500;-0.6;0.0;-1.8;0.6;655.0;5.1;1302.8999999999996;542.1000000000003
1;3600012;6789324;Imatra;9999;20191213;2019;12;13;3600500;6789500;0.5;1.3;-1.5;0.4;205.0;6.0;1302.8999999999996;542.5000000000002
1;3600012;6789324;Imatra;9999;20191214;2019;12;14;3600500;6789500;0.5;1.2;-0.2;1.6;166.0;5.9;1302.8999999999996;544.1000000000003
1;3600012;6789324;Imatra;9999;20191215;2019;12;15;3600500;6789500;0.3;0.8;-0.2;6.6;133.0;5.9;1302.8999999999996;550.7000000000003
1;3600012;6789324;Imatra;9999;20191216;2019;12;16;3600500;6789500;0.4;1.0;-0.3;4.1;346.0;6.1;1302.8999999999996;554.8000000000003
1;3600012;6789324;Imatra;9999;20191217;2019;12;17;3600500;6789500;1.3;2.8;0.5;1.1;205.0;6.2;1302.8999999999996;555.9000000000003
1;3600012;6789324;Imatra;9999;20191218;2019;12;18;3600500;6789500;0.8;2.0;-0.2;18.9;112.0;6.2;1302.8999999999996;574.8000000000003
1;3600012;6789324;Imatra;9999;20191219;2019;12;19;3600500;6789500;-0.2;1.1;-0.8;0.1;317.0;5.3;1302.8999999999996;574.9000000000003
1;3600012;6789324;Imatra;9999;20191220;2019;12;20;3600500;6789500;0.2;1.1;-0.7;0.9;119.0;6.0;1302.8999999999996;575.8000000000003
1;3600012;6789324;Imatra;9999;20191221;2019;12;21;3600500;6789500;0.3;0.7;-0.1;0.0;256.0;6.1;1302.8999999999996;575.8000000000003
1;3600012;6789324;Imatra;9999;20191222;2019;12;22;3600500;6789500;1.1;2.0;0.4;0.0;166.0;6.4;1302.8999999999996;575.8000000000003
1;3600012;6789324;Imatra;9999;20191223;2019;12;23;3600500;6789500;1.6;2.4;1.0;0.1;166.0;6.7;1302.8999999999996;575.9000000000003
1;3600012;6789324;Imatra;9999;20191224;2019;12;24;3600500;6789500;0.9;1.7;0.2;3.5;169.0;6.4;1302.8999999999996;579.4000000000003
1;3600012;6789324;Imatra;9999;20191225;2019;12;25;3600500;6789500;1.0;1.8;0.6;2.6;115.0;6.3;1302.8999999999996;582.0000000000003
1;3600012;6789324;Imatra;9999;20191226;2019;12;26;3600500;6789500;-0.3;0.6;-0.9;0.6;281.0;5.6;1302.8999999999996;582.6000000000004
1;3600012;6789324;Imatra;9999;20191227;2019;12;27;3600500;6789500;-2.3;-0.7;-3.9;0.0;324.0;4.4;1302.8999999999996;582.6000000000004
1;3600012;6789324;Imatra;9999;20191228;2019;12;28;3600500;6789500;-6.3;-2.2;-11.0;0.0;698.0;3.3;1302.8999999999996;582.6000000000004
1;3600012;6789324;Imatra;9999;20191229;2019;12;29;3600500;6789500;-3.0;0.3;-11.9;5.3;349.0;4.8;1302.8999999999996;587.9000000000003
1;3600012;6789324;Imatra;9999;20191230;2019;12;30;3600500;6789500;3.2;4.2;0.3;0.9;198.0;7.1;1302.8999999999996;588.8000000000003
1;3600012;6789324;Imatra;9999;20191231;2019;12;31;3600500;6789500;-0.2;3.2;-4.2;0.4;270.0;5.1;1302.8999999999996;589.2000000000003
1;3600012;6789324;Imatra;9999;20200101;2020;1;1;3600500;6789500;-1.0;1.6;-5.4;1.7;486.0;5.3;0.0;1.7
1;3600012;6789324;Imatra;9999;20200102;2020;1;2;3600500;6789500;2.4;3.4;0.6;0.1;608.0;6.3;0.0;1.8
1;3600012;6789324;Imatra;9999;20200103;2020;1;3;3600500;6789500;3.4;4.3;2.7;1.1;248.0;6.8;0.0;2.9000000000000004
1;3600012;6789324;Imatra;9999;20200104;2020;1;4;3600500;6789500;0.4;4.4;-0.3;0.1;731.0;4.9;0.0;3.0000000000000004
1;3600012;6789324;Imatra;9999;20200105;2020;1;5;3600500;6789500;-4.2;0.1;-9.2;0.3;878.0;3.4;0.0;3.3000000000000003
1;3600012;6789324;Imatra;9999;20200106;2020;1;6;3600500;6789500;-1.3;0.1;-9.4;0.2;292.0;5.3;0.0;3.5000000000000004
1;3600012;6789324;Imatra;9999;20200107;2020;1;7;3600500;6789500;2.2;3.8;-0.4;0.9;205.0;6.9;0.0;4.4
1;3600012;6789324;Imatra;9999;20200108;2020;1;8;3600500;6789500;3.7;5.1;2.7;5.7;115.0;7.3;0.0;10.100000000000001
1;3600012;6789324;Imatra;9999;20200109;2020;1;9;3600500;6789500;1.0;5.6;-0.2;0.2;979.0;5.6;0.0;10.3
1;3600012;6789324;Imatra;9999;20200110;2020;1;10;3600500;6789500;-2.4;0.1;-4.9;0.0;1019.0;4.4;0.0;10.3
1;3600012;6789324;Imatra;9999;20200111;2020;1;11;3600500;6789500;-2.4;0.6;-6.6;3.0;1645.0;4.6;0.0;13.3
1;3600012;6789324;Imatra;9999;20200112;2020;1;12;3600500;6789500;2.8;4.6;-0.2;0.3;176.0;6.8;0.0;13.600000000000001
1;3600012;6789324;Imatra;9999;20200113;2020;1;13;3600500;6789500;0.2;2.7;-0.6;0.0;659.0;5.4;0.0;13.600000000000001
1;3600012;6789324;Imatra;9999;20200114;2020;1;14;3600500;6789500;1.2;2.4;-0.5;0.5;457.0;5.7;0.0;14.100000000000001
1;3600012;6789324;Imatra;9999;20200115;2020;1;15;3600500;6789500;4.2;7.1;0.9;4.3;133.0;7.3;0.0;18.400000000000002
1;3600012;6789324;Imatra;9999;20200116;2020;1;16;3600500;6789500;3.4;6.8;2.5;0.2;684.0;6.8;0.0;18.6
1;3600012;6789324;Imatra;9999;20200117;2020;1;17;3600500;6789500;3.1;3.9;2.0;1.1;922.0;6.8;0.0;19.700000000000003
1;3600012;6789324;Imatra;9999;20200118;2020;1;18;3600500;6789500;2.2;3.6;0.9;0.3;821.0;6.6;0.0;20.000000000000004
1;3600012;6789324;Imatra;9999;20200119;2020;1;19;3600500;6789500;2.5;4.3;0.4;1.0;317.0;6.3;0.0;21.000000000000004
1;3600012;6789324;Imatra;9999;20200120;2020;1;20;3600500;6789500;0.9;2.1;-0.7;0.3;533.0;5.6;0.0;21.300000000000004
1;3600012;6789324;Imatra;9999;20200121;2020;1;21;3600500;6789500;3.7;6.5;1.5;0.4;1260.0;5.5;0.0;21.700000000000003
1;3600012;6789324;Imatra;9999;20200122;2020;1;22;3600500;6789500;-0.5;2.0;-2.4;0.0;1688.0;4.1;0.0;21.700000000000003
1;3600012;6789324;Imatra;9999;20200123;2020;1;23;3600500;6789500;-2.1;-1.6;-3.8;2.8;2149.0;4.3;0.0;24.500000000000004
1;3600012;6789324;Imatra;9999;20200124;2020;1;24;3600500;6789500;-0.2;1.2;-2.4;0.4;1771.0;5.4;0.0;24.900000000000002
1;3600012;6789324;Imatra;9999;20200125;2020;1;25;3600500;6789500;-1.0;0.3;-2.7;0.8;1544.0;4.4;0.0;25.700000000000003
1;3600012;6789324;Imatra;9999;20200126;2020;1;26;3600500;6789500;-2.5;0.3;-6.1;3.0;428.0;4.5;0.0;28.700000000000003
1;3600012;6789324;Imatra;9999;20200127;2020;1;27;3600500;6789500;-7.6;-3.2;-13.3;1.6;1091.0;3.1;0.0;30.300000000000004
1;3600012;6789324;Imatra;9999;20200128;2020;1;28;3600500;6789500;-3.0;-1.1;-5.2;6.3;436.0;4.7;0.0;36.6
1;3600012;6789324;Imatra;9999;20200129;2020;1;29;3600500;6789500;-0.7;-0.0;-1.4;0.5;1012.0;5.3;0.0;37.1
1;3600012;6789324;Imatra;9999;20200130;2020;1;30;3600500;6789500;-1.7;-0.8;-2.3;0.1;623.0;5.0;0.0;37.2
1;3600012;6789324;Imatra;9999;20200131;2020;1;31;3600500;6789500;-2.6;-1.4;-3.9;0.6;1033.0;4.6;0.0;37.800000000000004
1;3600012;6789324;Imatra;9999;20200201;2020;2;1;3600500;6789500;-4.3;-3.1;-5.6;7.5;1681.0;4.1;0.0;45.300000000000004
1;3600012;6789324;Imatra;9999;20200202;2020;2;2;3600500;6789500;1.3;3.1;-3.3;3.3;544.0;6.5;0.0;48.6
1;3600012;6789324;Imatra;9999;20200203;2020;2;3;3600500;6789500;-1.6;1.3;-2.2;0.3;1019.0;4.3;0.0;48.9
1;3600012;6789324;Imatra;9999;20200204;2020;2;4;3600500;6789500;-6.5;-1.8;-8.7;0.1;3114.0;2.7;0.0;49.0
1;3600012;6789324;Imatra;9999;20200205;2020;2;5;3600500;6789500;-5.1;-2.5;-12.7;2.3;1249.0;3.8;0.0;51.3
1;3600012;6789324;Imatra;9999;20200206;2020;2;6;3600500;6789500;-5.9;-0.9;-9.2;0.0;3546.0;2.9;0.0;51.3
1;3600012;6789324;Imatra;9999;20200207;2020;2;7;3600500;6789500;-7.3;-4.7;-12.0;1.1;4331.0;3.0;0.0;52.4
1;3600012;6789324;Imatra;9999;20200208;2020;2;8;3600500;6789500;-2.9;-1.3;-5.9;0.3;1768.0;4.8;0.0;52.699999999999996
1;3600012;6789324;Imatra;9999;20200209;2020;2;9;3600500;6789500;1.5;2.3;-1.2;1.6;1249.0;6.4;0.0;54.3
1;3600012;6789324;Imatra;9999;20200210;2020;2;10;3600500;6789500;1.6;3.2;0.2;3.9;950.0;6.3;0.0;58.199999999999996
1;3600012;6789324;Imatra;9999;20200211;2020;2;11;3600500;6789500;2.2;3.5;1.1;1.1;2012.0;6.4;0.0;59.3
1;3600012;6789324;Imatra;9999;20200212;2020;2;12;3600500;6789500;1.1;1.7;0.4;0.3;1094.0;6.2;0.0;59.599999999999994
1;3600012;6789324;Imatra;9999;20200213;2020;2;13;3600500;6789500;0.9;2.0;0.5;1.2;1400.0;6.1;0.0;60.8
1;3600012;6789324;Imatra;9999;20200214;2020;2;14;3600500;6789500;-0.7;1.1;-1.5;0.0;2153.0;5.0;0.0;60.8
1;3600012;6789324;Imatra;9999;20200215;2020;2;15;3600500;6789500;-0.7;0.6;-4.0;3.7;1955.0;5.5;0.0;64.5
1;3600012;6789324;Imatra;9999;20200216;2020;2;16;3600500;6789500;1.5;1.9;0.0;18.6;713.0;6.5;0.0;83.1
1;3600012;6789324;Imatra;9999;20200217;2020;2;17;3600500;6789500;3.6;5.0;1.3;4.7;1948.0;6.9;0.0;87.8
1;3600012;6789324;Imatra;9999;20200218;2020;2;18;3600500;6789500;4.3;6.3;3.6;0.4;3733.0;6.9;0.0;88.2
1;3600012;6789324;Imatra;9999;20200219;2020;2;19;3600500;6789500;2.9;4.1;1.8;0.4;3020.0;6.3;0.0;88.60000000000001
1;3600012;6789324;Imatra;9999;20200220;2020;2;20;3600500;6789500;-2.2;1.9;-5.6;0.0;7258.0;4.3;0.0;88.60000000000001
1;3600012;6789324;Imatra;9999;20200221;2020;2;21;3600500;6789500;1.4;2.8;-4.8;0.5;2308.0;5.8;0.0;89.10000000000001
1;3600012;6789324;Imatra;9999;20200222;2020;2;22;3600500;6789500;2.1;3.5;0.7;5.7;817.0;6.5;0.0;94.80000000000001
1;3600012;6789324;Imatra;9999;20200223;2020;2;23;3600500;6789500;2.0;3.5;0.3;0.0;4594.0;5.6;0.0;94.80000000000001
1;3600012;6789324;Imatra;9999;20200224;2020;2;24;3600500;6789500;0.0;2.0;-0.9;0.9;6178.0;4.6;0.0;95.70000000000002
1;3600012;6789324;Imatra;9999;20200225;2020;2;25;3600500;6789500;-2.8;0.6;-6.0;0.0;5965.0;3.7;0.0;95.70000000000002
1;3600012;6789324;Imatra;9999;20200226;2020;2;26;3600500;6789500;-5.4;-0.7;-10.3;0.0;6034.0;3.1;0.0;95.70000000000002
1;3600012;6789324;Imatra;9999;20200227;2020;2;27;3600500;6789500;-6.1;-1.8;-11.7;0.0;7031.0;3.1;0.0;95.70000000000002
1;3600012;6789324;Imatra;9999;20200228;2020;2;28;3600500;6789500;-7.0;-4.4;-10.2;1.4;5080.0;3.0;0.0;97.10000000000002
1;3600012;6789324;Imatra;9999;20200229;2020;2;29;3600500;6789500;-8.2;-2.0;-13.2;0.5;8093.0;2.7;0.0;97.60000000000002
1;3600012;6789324;Imatra;9999;20200301;2020;3;1;3600500;6789500;-0.3;1.6;-8.9;8.6;2502.0;5.7;0.0;106.20000000000002
1;3600012;6789324;Imatra;9999;20200302;2020;3;2;3600500;6789500;1.9;3.6;0.5;3.8;2678.0;6.6;0.0;110.00000000000001
1;3600012;6789324;Imatra;9999;20200303;2020;3;3;3600500;6789500;0.5;1.7;-0.8;0.1;3391.0;6.0;0.0;110.10000000000001
1;3600012;6789324;Imatra;9999;20200304;2020;3;4;3600500;6789500;-0.2;1.0;-1.2;10.5;2905.0;5.4;0.0;120.60000000000001
1;3600012;6789324;Imatra;9999;20200305;2020;3;5;3600500;6789500;1.4;2.3;-0.2;5.3;1314.0;6.4;0.0;125.9
1;3600012;6789324;Imatra;9999;20200306;2020;3;6;3600500;6789500;0.5;2.4;-1.3;0.2;3629.0;5.5;0.0;126.10000000000001
1;3600012;6789324;Imatra;9999;20200307;2020;3;7;3600500;6789500;-1.3;3.3;-5.3;0.0;9418.0;5.2;0.0;126.10000000000001
1;3600012;6789324;Imatra;9999;20200308;2020;3;8;3600500;6789500;0.0;5.4;-3.3;0.0;9004.0;5.1;0.0;126.10000000000001
1;3600012;6789324;Imatra;9999;20200309;2020;3;9;3600500;6789500;2.1;4.7;-1.6;2.0;5677.0;5.7;0.0;128.10000000000002
1;3600012;6789324;Imatra;9999;20200310;2020;3;10;3600500;6789500;2.5;4.6;1.4;1.3;2912.0;6.6;0.0;129.40000000000003
1;3600012;6789324;Imatra;9999;20200311;2020;3;11;3600500;6789500;2.7;4.4;2.0;7.1;2822.0;6.8;0.0;136.50000000000003
1;3600012;6789324;Imatra;9999;20200312;2020;3;12;3600500;6789500;1.5;3.5;0.5;0.7;3380.0;6.4;0.0;137.20000000000002
1;3600012;6789324;Imatra;9999;20200313;2020;3;13;3600500;6789500;0.0;3.0;-1.4;0.5;5137.0;5.1;0.0;137.70000000000002
1;3600012;6789324;Imatra;9999;20200314;2020;3;14;3600500;6789500;-4.6;-1.2;-7.3;0.0;9328.0;2.4;0.0;137.70000000000002
1;3600012;6789324;Imatra;9999;20200315;2020;3;15;3600500;6789500;-2.2;3.0;-11.3;0.0;12600.0;3.7;0.0;137.70000000000002
1;3600012;6789324;Imatra;9999;20200316;2020;3;16;3600500;6789500;1.4;5.1;-0.8;0.7;4262.0;5.5;0.0;138.4
1;3600012;6789324;Imatra;9999;20200317;2020;3;17;3600500;6789500;-1.1;2.9;-8.2;0.0;10048.0;4.4;0.0;138.4
1;3600012;6789324;Imatra;9999;20200318;2020;3;18;3600500;6789500;3.3;5.4;2.0;2.6;4684.0;6.9;0.0;141.0
1;3600012;6789324;Imatra;9999;20200319;2020;3;19;3600500;6789500;1.1;3.9;-0.1;0.0;6408.0;6.1;0.0;141.0
1;3600012;6789324;Imatra;9999;20200320;2020;3;20;3600500;6789500;-1.9;1.5;-4.1;0.0;13230.0;3.4;0.0;141.0
1;3600012;6789324;Imatra;9999;20200321;2020;3;21;3600500;6789500;-3.7;1.1;-9.1;0.0;11776.0;2.9;0.0;141.0
1;3600012;6789324;Imatra;9999;20200322;2020;3;22;3600500;6789500;-3.9;1.6;-10.5;0.0;13352.0;2.6;0.0;141.0
1;3600012;6789324;Imatra;9999;20200323;2020;3;23;3600500;6789500;-1.3;3.3;-6.1;0.0;13190.0;3.7;0.0;141.0
1;3600012;6789324;Imatra;9999;20200324;2020;3;24;3600500;6789500;1.9;6.4;-1.4;0.0;10217.0;5.4;0.0;141.0
1;3600012;6789324;Imatra;9999;20200325;2020;3;25;3600500;6789500;4.7;10.3;1.2;0.0;12010.0;5.3;0.0;141.0
1;3600012;6789324;Imatra;9999;20200326;2020;3;26;3600500;6789500;4.1;8.3;2.2;0.0;7423.0;5.8;0.0;141.0
1;3600012;6789324;Imatra;9999;20200327;2020;3;27;3600500;6789500;3.8;9.8;-0.6;0.0;18169.0;5.2;0.0;141.0
1;3600012;6789324;Imatra;9999;20200328;2020;3;28;3600500;6789500;3.8;9.4;1.0;0.0;11434.0;4.6;0.0;141.0
1;3600012;6789324;Imatra;9999;20200329;2020;3;29;3600500;6789500;-1.8;3.2;-3.4;0.0;13514.0;2.7;0.0;141.0
1;3600012;6789324;Imatra;9999;20200330;2020;3;30;3600500;6789500;-3.8;1.0;-9.3;0.1;14148.0;2.5;0.0;141.1
1;3600012;6789324;Imatra;9999;20200331;2020;3;31;3600500;6789500;-3.0;1.1;-9.9;2.1;15336.0;3.4;0.0;143.2
1;3600012;6789324;Imatra;9999;20200401;2020;4;1;3600500;6789500;0.7;4.4;-2.1;1.2;8507.0;5.3;0.0;144.39999999999998
1;3600012;6789324;Imatra;9999;20200402;2020;4;2;3600500;6789500;0.2;3.6;-5.5;5.3;3208.0;5.6;0.0;149.7
1;3600012;6789324;Imatra;9999;20200403;2020;4;3;3600500;6789500;1.4;3.9;0.1;1.6;9504.0;5.6;0.0;151.29999999999998
1;3600012;6789324;Imatra;9999;20200404;2020;4;4;3600500;6789500;0.7;5.0;-2.6;0.0;15217.0;4.2;0.0;151.29999999999998
1;3600012;6789324;Imatra;9999;20200405;2020;4;5;3600500;6789500;-0.3;3.5;-2.9;0.0;17719.0;3.4;0.0;151.29999999999998
1;3600012;6789324;Imatra;9999;20200406;2020;4;6;3600500;6789500;-0.5;1.8;-4.1;0.2;5195.0;4.7;0.0;151.49999999999997
1;3600012;6789324;Imatra;9999;20200407;2020;4;7;3600500;6789500;6.3;14.2;-0.6;1.2;18875.0;6.7;1.2999999999999998;152.69999999999996
1;3600012;6789324;Imatra;9999;20200408;2020;4;8;3600500;6789500;6.3;11.7;2.3;0.3;17561.0;6.0;2.5999999999999996;152.99999999999997
1;3600012;6789324;Imatra;9999;20200409;2020;4;9;3600500;6789500;4.6;8.5;3.7;0.3;11128.0;6.0;2.5999999999999996;153.29999999999998
1;3600012;6789324;Imatra;9999;20200410;2020;4;10;3600500;6789500;1.7;5.3;-1.6;0.1;15343.0;4.3;2.5999999999999996;153.39999999999998
1;3600012;6789324;Imatra;9999;20200411;2020;4;11;3600500;6789500;-0.1;5.0;-4.2;0.1;11110.0;4.7;2.5999999999999996;153.49999999999997
1;3600012;6789324;Imatra;9999;20200412;2020;4;12;3600500;6789500;0.6;3.6;-5.5;6.8;4709.0;5.9;2.5999999999999996;160.29999999999998
1;3600012;6789324;Imatra;9999;20200413;2020;4;13;3600500;6789500;3.9;7.1;2.1;0.3;10033.0;6.1;2.5999999999999996;160.6
1;3600012;6789324;Imatra;9999;20200414;2020;4;14;3600500;6789500;-0.3;3.7;-3.6;3.2;12254.0;5.3;2.5999999999999996;163.79999999999998
1;3600012;6789324;Imatra;9999;20200415;2020;4;15;3600500;6789500;-0.1;4.4;-4.2;0.1;21863.0;5.3;2.5999999999999996;163.89999999999998
1;3600012;6789324;Imatra;9999;20200416;2020;4;16;3600500;6789500;2.5;7.6;-2.4;0.0;15750.0;5.1;2.5999999999999996;163.89999999999998
1;3600012;6789324;Imatra;9999;20200417;2020;4;17;3600500;6789500;1.9;4.7;-0.2;0.0;12074.0;5.3;2.5999999999999996;163.89999999999998
1;3600012;6789324;Imatra;9999;20200418;2020;4;18;3600500;6789500;2.5;4.7;1.4;0.2;8460.0;5.9;2.5999999999999996;164.09999999999997
1;3600012;6789324;Imatra;9999;20200419;2020;4;19;3600500;6789500;3.4;7.1;1.2;0.0;13172.0;5.7;2.5999999999999996;164.09999999999997
1;3600012;6789324;Imatra;9999;20200420;2020;4;20;3600500;6789500;5.3;9.3;2.0;0.2;15322.0;6.7;2.8999999999999995;164.29999999999995
1;3600012;6789324;Imatra;9999;20200421;2020;4;21;3600500;6789500;6.3;12.3;1.6;0.0;23850.0;5.7;4.199999999999999;164.29999999999995
1;3600012;6789324;Imatra;9999;20200422;2020;4;22;3600500;6789500;5.0;10.6;0.3;0.0;21164.0;4.6;4.199999999999999;164.29999999999995
1;3600012;6789324;Imatra;9999;20200423;2020;4;23;3600500;6789500;3.6;9.4;-0.8;0.3;27018.0;4.5;4.199999999999999;164.59999999999997
1;3600012;6789324;Imatra;9999;20200424;2020;4;24;3600500;6789500;2.6;6.6;0.0;0.3;10620.0;5.2;4.199999999999999;164.89999999999998
1;3600012;6789324;Imatra;9999;20200425;2020;4;25;3600500;6789500;2.3;6.8;-2.6;0.0;20830.0;3.9;4.199999999999999;164.89999999999998
1;3600012;6789324;Imatra;9999;20200426;2020;4;26;3600500;6789500;3.3;6.4;0.0;0.1;11876.0;4.5;4.199999999999999;164.99999999999997
1;3600012;6789324;Imatra;9999;20200427;2020;4;27;3600500;6789500;2.7;7.6;-1.4;0.0;21553.0;4.7;4.199999999999999;164.99999999999997
1;3600012;6789324;Imatra;9999;20200428;2020;4;28;3600500;6789500;2.9;6.5;-2.1;0.0;12859.0;4.7;4.199999999999999;164.99999999999997
1;3600012;6789324;Imatra;9999;20200429;2020;4;29;3600500;6789500;2.0;4.7;0.2;0.2;9954.0;4.9;4.199999999999999;165.19999999999996
1;3600012;6789324;Imatra;9999;20200430;2020;4;30;3600500;6789500;1.4;5.0;-3.2;0.0;19710.0;4.0;4.199999999999999;165.19999999999996
